Date,USD,JPY
24-07-2020,1.1608,123.36
23-07-2020,1.1569,123.98
22-07-2020,1.1578,123.94
21-07-2020,1.1443,122.7
20-07-2020,1.1448,122.63
17-07-2020,1.1428,122.53
16-07-2020,1.1414,122.24
15-07-2020,1.1444,122.25
14-07-2020,1.1375,122.17
13-07-2020,1.1329,121.4
10-07-2020,1.1276,120.48
09-07-2020,1.1342,121.67
08-07-2020,1.1286,121.39
07-07-2020,1.129,121.61
06-07-2020,1.1325,121.78
03-07-2020,1.1224,120.68
02-07-2020,1.1286,121.24
01-07-2020,1.12,120.31
30-06-2020,1.1198,120.66
29-06-2020,1.1284,121.07
26-06-2020,1.1213,119.93
25-06-2020,1.12,120.25
24-06-2020,1.128,120.3
23-06-2020,1.1318,121.05
22-06-2020,1.1213,119.89
19-06-2020,1.121,119.77
18-06-2020,1.1222,120
17-06-2020,1.1232,120.65
16-06-2020,1.1308,121.39
15-06-2020,1.1253,120.83
12-06-2020,1.1304,121.26
11-06-2020,1.1348,121.52
10-06-2020,1.1375,122.16
09-06-2020,1.1294,122.14
08-06-2020,1.1285,123.41
05-06-2020,1.133,123.77
04-06-2020,1.125,122.48
03-06-2020,1.1194,121.54
02-06-2020,1.1174,120.83
01-06-2020,1.1116,119.75
29-05-2020,1.1136,119.29
28-05-2020,1.1016,118.68
27-05-2020,1.0991,118.58
26-05-2020,1.0975,117.92
25-05-2020,1.091,117.47
22-05-2020,1.0904,117.26
21-05-2020,1.1,118.42
20-05-2020,1.0958,117.95
19-05-2020,1.095,118
18-05-2020,1.0832,116.31
15-05-2020,1.0798,115.53
14-05-2020,1.0792,115.48
13-05-2020,1.0875,116.28
12-05-2020,1.0858,116.56
11-05-2020,1.0824,116.16
08-05-2020,1.0843,115.34
07-05-2020,1.0783,114.91
06-05-2020,1.0807,114.65
05-05-2020,1.0843,115.71
04-05-2020,1.0942,116.84
30-04-2020,1.0876,115.87
29-04-2020,1.0842,115.52
28-04-2020,1.0877,116.06
27-04-2020,1.0852,116.22
24-04-2020,1.08,116.22
23-04-2020,1.0772,115.75
22-04-2020,1.0867,117.01
21-04-2020,1.0837,116.39
20-04-2020,1.086,117.11
17-04-2020,1.086,116.86
16-04-2020,1.0888,117.12
15-04-2020,1.0903,117.12
14-04-2020,1.0963,117.66
09-04-2020,1.0867,118.33
08-04-2020,1.0871,118.36
07-04-2020,1.0885,118.55
06-04-2020,1.0791,117.54
03-04-2020,1.0785,117.1
02-04-2020,1.0906,117.06
01-04-2020,1.0936,117.55
31-03-2020,1.0956,118.9
30-03-2020,1.1034,119.34
27-03-2020,1.0977,119.36
26-03-2020,1.0981,120.18
25-03-2020,1.0827,120.67
24-03-2020,1.0843,119.99
23-03-2020,1.0783,119.11
20-03-2020,1.0707,118.37
19-03-2020,1.0801,118.63
18-03-2020,1.0934,117.78
17-03-2020,1.0982,117.5
16-03-2020,1.1157,117.76
13-03-2020,1.1104,119.11
12-03-2020,1.124,116.84
11-03-2020,1.1336,118.55
10-03-2020,1.139,118.65
09-03-2020,1.1456,117.12
06-03-2020,1.1336,119.08
05-03-2020,1.1187,119.63
04-03-2020,1.1125,119.58
03-03-2020,1.1117,119.77
02-03-2020,1.1122,119.82
28-02-2020,1.0977,119.36
27-02-2020,1.0964,120.46
26-02-2020,1.0875,120.13
25-02-2020,1.084,119.92
24-02-2020,1.0818,120.52
21-02-2020,1.0801,120.96
20-02-2020,1.079,120.86
19-02-2020,1.08,119.35
18-02-2020,1.0816,118.7
17-02-2020,1.0835,119.05
14-02-2020,1.0842,119.11
13-02-2020,1.0867,119.21
12-02-2020,1.0914,120.03
11-02-2020,1.0901,119.73
10-02-2020,1.0951,120.18
07-02-2020,1.0969,120.51
06-02-2020,1.1003,120.87
05-02-2020,1.1023,120.94
04-02-2020,1.1048,120.52
03-02-2020,1.1066,120.1
31-01-2020,1.1052,120.35
30-01-2020,1.1029,120.03
29-01-2020,1.1001,120.06
28-01-2020,1.1005,120.02
27-01-2020,1.1025,120.11
24-01-2020,1.1035,120.96
23-01-2020,1.1091,121.5
22-01-2020,1.1088,121.93
21-01-2020,1.1115,122.31
20-01-2020,1.1085,122.14
17-01-2020,1.1108,122.31
16-01-2020,1.1169,122.8
15-01-2020,1.1142,122.43
14-01-2020,1.1115,122.32
13-01-2020,1.1126,122.25
10-01-2020,1.1091,121.6
09-01-2020,1.111,121.54
08-01-2020,1.1115,120.86
07-01-2020,1.1172,121.15
06-01-2020,1.1194,121.02
03-01-2020,1.1147,120.54
02-01-2020,1.1193,121.75
31-12-2019,1.1234,121.94
30-12-2019,1.1189,122.19
27-12-2019,1.1153,122.23
24-12-2019,1.108,121.19
23-12-2019,1.1075,121.18
20-12-2019,1.1097,121.31
19-12-2019,1.1117,121.73
18-12-2019,1.1115,121.81
17-12-2019,1.1162,122.31
16-12-2019,1.1146,121.97
13-12-2019,1.1174,122.43
12-12-2019,1.1137,120.95
11-12-2019,1.1075,120.44
10-12-2019,1.1077,120.27
09-12-2019,1.1075,120.15
06-12-2019,1.1094,120.44
05-12-2019,1.1094,120.69
04-12-2019,1.1081,120.45
03-12-2019,1.1071,120.39
02-12-2019,1.1023,120.75
29-11-2019,1.0982,120.43
28-11-2019,1.1005,120.5
27-11-2019,1.1009,120.18
26-11-2019,1.102,120.09
25-11-2019,1.1008,119.88
22-11-2019,1.1058,120.03
21-11-2019,1.1091,120.46
20-11-2019,1.1059,119.96
19-11-2019,1.1077,120.46
18-11-2019,1.1061,120.55
15-11-2019,1.1034,119.95
14-11-2019,1.0997,119.49
13-11-2019,1.1006,119.79
12-11-2019,1.1015,120.24
11-11-2019,1.1041,120.29
08-11-2019,1.1034,120.72
07-11-2019,1.1077,120.9
06-11-2019,1.109,120.88
05-11-2019,1.1109,120.93
04-11-2019,1.1158,120.93
01-11-2019,1.1139,120.43
31-10-2019,1.1154,120.73
30-10-2019,1.1106,120.99
29-10-2019,1.1095,120.88
28-10-2019,1.1087,120.69
25-10-2019,1.1107,120.59
24-10-2019,1.1128,120.86
23-10-2019,1.1123,120.63
22-10-2019,1.113,120.87
21-10-2019,1.1173,121.29
18-10-2019,1.1144,120.97
17-10-2019,1.1113,120.81
16-10-2019,1.1025,119.9
15-10-2019,1.1007,119.23
14-10-2019,1.1031,119.4
11-10-2019,1.1043,119.75
10-10-2019,1.103,118.52
09-10-2019,1.0981,117.91
08-10-2019,1.0986,117.43
07-10-2019,1.0993,117.44
04-10-2019,1.0979,117.23
03-10-2019,1.0951,117.17
02-10-2019,1.0925,117.47
01-10-2019,1.0898,118
30-09-2019,1.0889,117.59
27-09-2019,1.0935,118.21
26-09-2019,1.0938,117.73
25-09-2019,1.0982,118
24-09-2019,1.1003,118.45
23-09-2019,1.0985,118.07
20-09-2019,1.103,119.11
19-09-2019,1.1067,119.46
18-09-2019,1.1053,119.54
17-09-2019,1.1026,119.23
16-09-2019,1.1031,118.96
13-09-2019,1.1096,119.83
12-09-2019,1.0963,118.14
11-09-2019,1.1003,118.51
10-09-2019,1.104,118.52
09-09-2019,1.1033,118.01
06-09-2019,1.1027,118.01
05-09-2019,1.1058,117.97
04-09-2019,1.1018,117.03
03-09-2019,1.0937,116.05
02-09-2019,1.0968,116.66
30-08-2019,1.1036,117.28
29-08-2019,1.1072,117.68
28-08-2019,1.1083,117.18
27-08-2019,1.1104,117.43
26-08-2019,1.1116,117.67
23-08-2019,1.1065,117.79
22-08-2019,1.1083,118.13
21-08-2019,1.1104,118.24
20-08-2019,1.1076,117.79
19-08-2019,1.1103,118.34
16-08-2019,1.1076,117.77
15-08-2019,1.115,118.37
14-08-2019,1.1188,118.48
13-08-2019,1.1222,118.01
12-08-2019,1.1194,117.69
09-08-2019,1.1198,118.51
08-08-2019,1.1193,118.64
07-08-2019,1.1202,118.48
06-08-2019,1.1187,119.1
05-08-2019,1.1182,118.61
02-08-2019,1.1106,118.57
01-08-2019,1.1037,120.18
31-07-2019,1.1151,121.04
30-07-2019,1.1154,121
29-07-2019,1.1119,120.81
26-07-2019,1.1138,121.06
25-07-2019,1.1115,120.15
24-07-2019,1.114,120.41
23-07-2019,1.1173,120.82
22-07-2019,1.1215,121.03
19-07-2019,1.1226,120.93
18-07-2019,1.1216,120.89
17-07-2019,1.1215,121.42
16-07-2019,1.1223,121.13
15-07-2019,1.1269,121.62
12-07-2019,1.1253,121.83
11-07-2019,1.1285,121.94
10-07-2019,1.122,122.2
09-07-2019,1.1205,121.93
08-07-2019,1.1215,121.8
05-07-2019,1.126,121.77
04-07-2019,1.1288,121.65
03-07-2019,1.1293,121.61
02-07-2019,1.1301,122.36
01-07-2019,1.1349,122.93
28-06-2019,1.138,122.6
27-06-2019,1.137,122.64
26-06-2019,1.1362,122.4
25-06-2019,1.1388,121.97
24-06-2019,1.1394,122.25
21-06-2019,1.1316,121.64
20-06-2019,1.1307,121.71
19-06-2019,1.1207,121.49
18-06-2019,1.1187,121.08
17-06-2019,1.1234,122.06
14-06-2019,1.1265,121.9
13-06-2019,1.1289,122.44
12-06-2019,1.1323,122.72
11-06-2019,1.132,123.09
10-06-2019,1.1301,122.78
07-06-2019,1.1273,122.27
06-06-2019,1.1266,121.82
05-06-2019,1.1257,121.96
04-06-2019,1.1244,121.62
03-06-2019,1.1185,121.17
31-05-2019,1.1151,121.27
30-05-2019,1.1134,122.1
29-05-2019,1.1156,121.91
28-05-2019,1.1192,122.45
27-05-2019,1.1198,122.56
24-05-2019,1.1187,122.61
23-05-2019,1.1139,122.56
22-05-2019,1.1171,123.27
21-05-2019,1.1161,123.27
20-05-2019,1.1167,122.67
17-05-2019,1.1172,122.34
16-05-2019,1.1203,122.81
15-05-2019,1.1183,122.24
14-05-2019,1.1226,123
13-05-2019,1.1245,123.06
10-05-2019,1.123,123.25
09-05-2019,1.1193,122.91
08-05-2019,1.1202,123.31
07-05-2019,1.1185,123.73
06-05-2019,1.1199,124.13
03-05-2019,1.1155,124.4
02-05-2019,1.1212,125.01
30-04-2019,1.1218,124.93
29-04-2019,1.115,124.64
26-04-2019,1.1133,124.45
25-04-2019,1.1123,124.45
24-04-2019,1.1209,125.34
23-04-2019,1.1245,125.82
18-04-2019,1.125,125.86
17-04-2019,1.1301,126.51
16-04-2019,1.1305,126.59
15-04-2019,1.1313,126.66
12-04-2019,1.1321,126.76
11-04-2019,1.1264,125.3
10-04-2019,1.1279,125.38
09-04-2019,1.1277,125.51
08-04-2019,1.1246,125.36
05-04-2019,1.1233,125.44
04-04-2019,1.1219,125.01
03-04-2019,1.1243,125.3
02-04-2019,1.12,124.73
01-04-2019,1.1236,124.68
29-03-2019,1.1235,124.45
28-03-2019,1.1218,124.16
27-03-2019,1.1261,124.42
26-03-2019,1.1291,124.72
25-03-2019,1.1325,124.65
22-03-2019,1.1302,124.6
21-03-2019,1.1387,125.92
20-03-2019,1.1354,126.63
19-03-2019,1.1358,126.59
18-03-2019,1.1349,126.54
15-03-2019,1.1308,126.16
14-03-2019,1.1295,126.09
13-03-2019,1.1303,125.89
12-03-2019,1.1275,125.27
11-03-2019,1.1244,124.91
08-03-2019,1.1222,124.72
07-03-2019,1.1271,125.97
06-03-2019,1.1305,126.4
05-03-2019,1.1329,126.8
04-03-2019,1.1337,126.91
01-03-2019,1.1383,127.35
28-02-2019,1.1416,126.44
27-02-2019,1.1386,125.9
26-02-2019,1.1361,125.93
25-02-2019,1.1355,125.75
22-02-2019,1.1325,125.56
21-02-2019,1.1354,125.7
20-02-2019,1.1342,125.61
19-02-2019,1.1294,125.09
18-02-2019,1.1328,125.23
15-02-2019,1.126,124.45
14-02-2019,1.1268,125.12
13-02-2019,1.1305,125.19
12-02-2019,1.1296,124.7
11-02-2019,1.1309,124.63
08-02-2019,1.1346,124.57
07-02-2019,1.1345,124.41
06-02-2019,1.1394,125.05
05-02-2019,1.1423,125.59
04-02-2019,1.1445,125.77
01-02-2019,1.1471,124.91
31-01-2019,1.1488,124.81
30-01-2019,1.1429,125.08
29-01-2019,1.1422,125.03
28-01-2019,1.1418,124.94
25-01-2019,1.1346,124.72
24-01-2019,1.1341,124.43
23-01-2019,1.1367,124.7
22-01-2019,1.1354,124.25
21-01-2019,1.1362,124.6
18-01-2019,1.1402,124.78
17-01-2019,1.1396,123.95
16-01-2019,1.1389,123.91
15-01-2019,1.1424,124.02
14-01-2019,1.1467,123.93
11-01-2019,1.1533,124.91
10-01-2019,1.1535,124.7
09-01-2019,1.1455,124.7
08-01-2019,1.144,124.46
07-01-2019,1.1445,123.9
04-01-2019,1.1403,123.2
03-01-2019,1.1348,122.21
02-01-2019,1.1397,124.28
31-12-2018,1.145,125.85
28-12-2018,1.1454,126.4
27-12-2018,1.1377,126.14
24-12-2018,1.1408,126.47
21-12-2018,1.1414,126.98
20-12-2018,1.1451,127.94
19-12-2018,1.1405,128.11
18-12-2018,1.1377,127.86
17-12-2018,1.1341,128.44
14-12-2018,1.1285,128.13
13-12-2018,1.1371,129.06
12-12-2018,1.1346,128.67
11-12-2018,1.1379,128.75
10-12-2018,1.1425,128.79
07-12-2018,1.1371,128.36
06-12-2018,1.1351,128.04
05-12-2018,1.1354,128.31
04-12-2018,1.1409,128.68
03-12-2018,1.1332,128.7
30-11-2018,1.1359,128.99
29-11-2018,1.1387,128.99
28-11-2018,1.1284,128.47
27-11-2018,1.1328,128.66
26-11-2018,1.1363,128.7
23-11-2018,1.1352,128.07
22-11-2018,1.1403,128.8
21-11-2018,1.1409,129.04
20-11-2018,1.1421,128.34
19-11-2018,1.1427,128.89
16-11-2018,1.1346,128.37
15-11-2018,1.1305,128.16
14-11-2018,1.1296,128.64
13-11-2018,1.1261,128.32
12-11-2018,1.1265,128.2
09-11-2018,1.1346,129.26
08-11-2018,1.1424,129.9
07-11-2018,1.1487,130.02
06-11-2018,1.1428,129.31
05-11-2018,1.137,128.81
02-11-2018,1.1417,128.89
01-11-2018,1.1393,128.52
31-10-2018,1.1318,128.15
30-10-2018,1.1372,128.28
29-10-2018,1.1381,127.92
26-10-2018,1.1345,127.13
25-10-2018,1.1416,128.27
24-10-2018,1.1389,128.37
23-10-2018,1.1478,128.76
22-10-2018,1.1494,129.63
19-10-2018,1.147,129.05
18-10-2018,1.1505,129.44
17-10-2018,1.153,129.43
16-10-2018,1.1587,129.92
15-10-2018,1.1581,129.53
12-10-2018,1.1574,129.99
11-10-2018,1.1575,130
10-10-2018,1.15,130.23
09-10-2018,1.1435,129.45
08-10-2018,1.1478,130.11
05-10-2018,1.1506,131.03
04-10-2018,1.1502,131.31
03-10-2018,1.1548,131.47
02-10-2018,1.1543,131.46
01-10-2018,1.1606,132.25
28-09-2018,1.1576,131.23
27-09-2018,1.1707,132.15
26-09-2018,1.1737,132.61
25-09-2018,1.1777,132.78
24-09-2018,1.1773,132.56
21-09-2018,1.1759,132.44
20-09-2018,1.1769,131.98
19-09-2018,1.1667,130.94
18-09-2018,1.1697,131.21
17-09-2018,1.1671,130.79
14-09-2018,1.1689,130.75
13-09-2018,1.162,129.68
12-09-2018,1.1585,129.13
11-09-2018,1.1574,128.82
10-09-2018,1.1571,128.54
07-09-2018,1.1615,128.74
06-09-2018,1.1634,129.55
05-09-2018,1.1582,129.17
04-09-2018,1.1562,128.6
03-09-2018,1.1609,129.03
31-08-2018,1.1651,129.05
30-08-2018,1.1692,130.32
29-08-2018,1.166,129.73
28-08-2018,1.171,130.03
27-08-2018,1.1633,129.16
24-08-2018,1.1588,128.97
23-08-2018,1.1579,128.31
22-08-2018,1.1616,128.08
21-08-2018,1.1502,127.01
20-08-2018,1.142,126.25
17-08-2018,1.1391,125.75
16-08-2018,1.137,126.02
15-08-2018,1.1321,125.67
14-08-2018,1.1406,126.42
13-08-2018,1.1403,126.11
10-08-2018,1.1456,127.07
09-08-2018,1.1593,128.84
08-08-2018,1.1589,128.72
07-08-2018,1.1602,128.88
06-08-2018,1.1543,128.68
03-08-2018,1.1588,129.3
02-08-2018,1.1617,129.43
01-08-2018,1.1696,130.81
31-07-2018,1.1736,130.84
30-07-2018,1.1684,129.79
27-07-2018,1.1625,129.25
26-07-2018,1.1716,129.91
25-07-2018,1.169,129.8
24-07-2018,1.1706,130.06
23-07-2018,1.1716,130.18
20-07-2018,1.167,130.94
19-07-2018,1.1588,130.98
18-07-2018,1.1611,130.92
17-07-2018,1.1707,131.81
16-07-2018,1.172,131.65
13-07-2018,1.1643,131.04
12-07-2018,1.1658,131.13
11-07-2018,1.1735,130.53
10-07-2018,1.1713,130.3
09-07-2018,1.1789,130.21
06-07-2018,1.1724,129.65
05-07-2018,1.1709,129.53
04-07-2018,1.1642,128.64
03-07-2018,1.1665,129.09
02-07-2018,1.1639,128.86
29-06-2018,1.1658,129.04
28-06-2018,1.1583,127.63
27-06-2018,1.1616,128.08
26-06-2018,1.1672,127.95
25-06-2018,1.17,128.21
22-06-2018,1.1648,128.3
21-06-2018,1.1538,127.59
20-06-2018,1.1578,127.39
19-06-2018,1.1534,126.78
18-06-2018,1.1613,128.27
15-06-2018,1.1596,128.31
14-06-2018,1.173,129.15
13-06-2018,1.1764,130.03
12-06-2018,1.1788,130.03
11-06-2018,1.179,129.62
08-06-2018,1.1754,128.64
07-06-2018,1.1836,130.26
06-06-2018,1.1765,129.57
05-06-2018,1.1675,128.08
04-06-2018,1.1737,128.44
01-06-2018,1.1669,127.74
31-05-2018,1.1699,127.33
30-05-2018,1.1632,126.76
29-05-2018,1.1558,125.88
28-05-2018,1.1644,127.33
25-05-2018,1.1675,127.72
24-05-2018,1.1728,128.46
23-05-2018,1.1708,128.61
22-05-2018,1.1794,130.7
21-05-2018,1.1759,130.84
18-05-2018,1.1781,130.69
17-05-2018,1.1805,130.66
16-05-2018,1.1784,129.83
15-05-2018,1.1883,130.77
14-05-2018,1.1988,131.27
11-05-2018,1.1934,130.44
10-05-2018,1.1878,130.22
09-05-2018,1.1879,130.24
08-05-2018,1.187,129.45
07-05-2018,1.1902,130.15
04-05-2018,1.1969,130.37
03-05-2018,1.1992,131.03
02-05-2018,1.2007,131.84
30-04-2018,1.2079,132.12
27-04-2018,1.207,131.95
26-04-2018,1.2168,132.87
25-04-2018,1.2185,133.03
24-04-2018,1.2213,132.92
23-04-2018,1.2238,132.38
20-04-2018,1.2309,132.41
19-04-2018,1.2382,132.88
18-04-2018,1.2388,132.82
17-04-2018,1.2357,132.35
16-04-2018,1.237,132.77
13-04-2018,1.2317,132.64
12-04-2018,1.2323,132.04
11-04-2018,1.2384,132.26
10-04-2018,1.2361,132.28
09-04-2018,1.2304,131.66
06-04-2018,1.2234,131.32
05-04-2018,1.226,131.26
04-04-2018,1.2276,130.43
03-04-2018,1.2308,130.76
29-03-2018,1.2321,131.15
28-03-2018,1.2398,131.6
27-03-2018,1.2376,131.04
26-03-2018,1.2411,130.47
23-03-2018,1.2346,129.74
22-03-2018,1.2316,129.75
21-03-2018,1.2286,130.5
20-03-2018,1.2276,130.72
19-03-2018,1.2309,130.65
16-03-2018,1.2301,130.21
15-03-2018,1.2341,130.9
14-03-2018,1.2369,131.77
13-03-2018,1.2378,132.31
12-03-2018,1.2302,131.04
09-03-2018,1.2291,131.31
08-03-2018,1.2421,131.83
07-03-2018,1.2417,131.41
06-03-2018,1.2411,131.84
05-03-2018,1.2307,130.02
02-03-2018,1.2312,129.77
01-03-2018,1.2171,129.98
28-02-2018,1.2214,130.72
27-02-2018,1.2301,131.77
26-02-2018,1.232,131.6
23-02-2018,1.2299,131.28
22-02-2018,1.2276,131.47
21-02-2018,1.2312,132.41
20-02-2018,1.234,132.25
19-02-2018,1.241,132.24
16-02-2018,1.2464,132.34
15-02-2018,1.2493,133.11
14-02-2018,1.2348,132.4
13-02-2018,1.2333,132.82
12-02-2018,1.2263,133.23
09-02-2018,1.2273,133.59
08-02-2018,1.2252,134.31
07-02-2018,1.2338,134.84
06-02-2018,1.2329,134.97
05-02-2018,1.244,136.67
02-02-2018,1.2492,137.22
01-02-2018,1.2459,136.62
31-01-2018,1.2457,135.6
30-01-2018,1.2421,134.98
29-01-2018,1.2379,134.75
26-01-2018,1.2436,135.95
25-01-2018,1.2407,135.12
24-01-2018,1.2352,135.13
23-01-2018,1.2249,135.35
22-01-2018,1.2239,135.66
19-01-2018,1.2255,135.54
18-01-2018,1.2235,136.07
17-01-2018,1.2203,135.21
16-01-2018,1.223,135.4
15-01-2018,1.2277,135.81
12-01-2018,1.2137,134.88
11-01-2018,1.2017,134.19
10-01-2018,1.1992,133.62
09-01-2018,1.1932,134.31
08-01-2018,1.1973,135.34
05-01-2018,1.2045,136.45
04-01-2018,1.2065,135.92
03-01-2018,1.2023,134.97
02-01-2018,1.2065,135.35
29-12-2017,1.1993,135.01
28-12-2017,1.1934,134.74
27-12-2017,1.1895,134.7
22-12-2017,1.1853,134.37
21-12-2017,1.1859,134.59
20-12-2017,1.1845,134.16
19-12-2017,1.1823,133.23
18-12-2017,1.1795,132.66
15-12-2017,1.1806,132.45
14-12-2017,1.1845,133.39
13-12-2017,1.1736,132.99
12-12-2017,1.1766,133.54
11-12-2017,1.1796,133.66
08-12-2017,1.1742,133.26
07-12-2017,1.1786,132.88
06-12-2017,1.1817,132.52
05-12-2017,1.1847,133.37
04-12-2017,1.1865,133.91
01-12-2017,1.1885,133.7
30-11-2017,1.1849,133.08
29-11-2017,1.1827,132.24
28-11-2017,1.1888,132.24
27-11-2017,1.1952,132.69
24-11-2017,1.1877,132.24
23-11-2017,1.1848,131.79
22-11-2017,1.1749,131.61
21-11-2017,1.1718,131.87
20-11-2017,1.1781,132.1
17-11-2017,1.1795,132.82
16-11-2017,1.1771,133.12
15-11-2017,1.184,133.45
14-11-2017,1.1745,133.29
13-11-2017,1.1656,132.07
10-11-2017,1.1654,132.08
09-11-2017,1.163,131.75
08-11-2017,1.159,131.54
07-11-2017,1.1562,132.03
06-11-2017,1.159,132.29
03-11-2017,1.1657,132.82
02-11-2017,1.1645,132.9
01-11-2017,1.1612,132.6
31-10-2017,1.1638,132
30-10-2017,1.1612,131.83
27-10-2017,1.1605,132.52
26-10-2017,1.1753,133.75
25-10-2017,1.1785,134.41
24-10-2017,1.1761,133.95
23-10-2017,1.174,133.59
20-10-2017,1.1818,133.75
19-10-2017,1.1834,133.18
18-10-2017,1.1749,132.62
17-10-2017,1.1759,131.94
16-10-2017,1.1803,131.99
13-10-2017,1.181,132.49
12-10-2017,1.1856,133.12
11-10-2017,1.183,132.72
10-10-2017,1.1797,132.55
09-10-2017,1.1746,132.36
06-10-2017,1.1707,132.23
05-10-2017,1.1742,132.05
04-10-2017,1.1787,132.47
03-10-2017,1.1753,132.77
02-10-2017,1.1744,132.5
29-09-2017,1.1806,132.82
28-09-2017,1.1778,132.56
27-09-2017,1.1741,132.6
26-09-2017,1.1787,131.99
25-09-2017,1.1867,133.19
22-09-2017,1.1961,134.01
21-09-2017,1.1905,133.86
20-09-2017,1.2007,133.63
19-09-2017,1.1972,133.44
18-09-2017,1.1948,133.09
15-09-2017,1.1963,132.92
14-09-2017,1.1885,131.55
13-09-2017,1.1979,131.79
12-09-2017,1.1933,130.93
11-09-2017,1.1997,130.38
08-09-2017,1.206,129.5
07-09-2017,1.1971,130.34
06-09-2017,1.1931,129.92
05-09-2017,1.189,129.99
04-09-2017,1.1905,130.6
01-09-2017,1.192,131.29
31-08-2017,1.1825,130.81
30-08-2017,1.1916,131.25
29-08-2017,1.2048,130.86
28-08-2017,1.1925,130.34
25-08-2017,1.1808,129.59
24-08-2017,1.1806,129.06
23-08-2017,1.1799,128.71
22-08-2017,1.1771,128.73
21-08-2017,1.1761,128.17
18-08-2017,1.174,128.02
17-08-2017,1.1697,128.81
16-08-2017,1.171,129.79
15-08-2017,1.1744,129.67
14-08-2017,1.1797,129.28
11-08-2017,1.1765,128.41
10-08-2017,1.1732,128.76
09-08-2017,1.1731,128.74
08-08-2017,1.1814,130.31
07-08-2017,1.1797,130.78
04-08-2017,1.1868,130.67
03-08-2017,1.186,130.91
02-08-2017,1.1829,130.98
01-08-2017,1.1812,130.53
31-07-2017,1.1727,129.7
28-07-2017,1.1729,130.37
27-07-2017,1.1694,130.32
26-07-2017,1.1644,130.26
25-07-2017,1.1694,130.28
24-07-2017,1.1648,129.09
21-07-2017,1.1642,129.72
20-07-2017,1.1485,128.92
19-07-2017,1.1533,129.03
18-07-2017,1.1555,129.46
17-07-2017,1.1462,128.86
14-07-2017,1.1415,129.1
13-07-2017,1.1417,129.17
12-07-2017,1.1449,130.02
11-07-2017,1.1405,130.36
10-07-2017,1.1387,129.98
07-07-2017,1.1412,129.8
06-07-2017,1.1385,129.01
05-07-2017,1.1329,128.64
04-07-2017,1.1353,128.57
03-07-2017,1.1369,128.46
30-06-2017,1.1412,127.75
29-06-2017,1.1413,128.59
28-06-2017,1.1375,127.53
27-06-2017,1.1278,126.16
26-06-2017,1.1187,124.93
23-06-2017,1.1173,124.36
22-06-2017,1.1169,124.27
21-06-2017,1.1147,124.21
20-06-2017,1.1156,124.25
19-06-2017,1.1199,124.26
16-06-2017,1.1167,124.33
15-06-2017,1.1166,122.95
14-06-2017,1.1203,123.58
13-06-2017,1.1217,123.43
12-06-2017,1.1221,123.3
09-06-2017,1.1176,123.44
08-06-2017,1.1229,123.77
07-06-2017,1.1217,122.78
06-06-2017,1.1258,123.12
05-06-2017,1.1249,124.3
02-06-2017,1.1217,125.02
01-06-2017,1.1219,124.53
31-05-2017,1.1221,124.4
30-05-2017,1.1173,123.97
29-05-2017,1.1188,124.57
26-05-2017,1.1196,124.38
25-05-2017,1.1214,125.33
24-05-2017,1.1193,125.15
23-05-2017,1.1215,124.62
22-05-2017,1.1243,125.18
19-05-2017,1.1179,124.35
18-05-2017,1.1129,123.05
17-05-2017,1.1117,124.82
16-05-2017,1.1059,125.67
15-05-2017,1.0972,124.45
12-05-2017,1.0876,123.82
11-05-2017,1.086,123.69
10-05-2017,1.0882,123.84
09-05-2017,1.0888,124.04
08-05-2017,1.0938,123.1
05-05-2017,1.0961,123.29
04-05-2017,1.0927,123.31
03-05-2017,1.0919,122.47
02-05-2017,1.0915,122.55
28-04-2017,1.093,121.76
27-04-2017,1.0881,121.27
26-04-2017,1.0893,121.35
25-04-2017,1.0891,120.34
24-04-2017,1.0848,119.67
21-04-2017,1.0698,116.72
20-04-2017,1.0745,117.16
19-04-2017,1.0725,116.91
18-04-2017,1.0682,116.26
13-04-2017,1.063,116.01
12-04-2017,1.0605,116.22
11-04-2017,1.0616,117.36
10-04-2017,1.0578,117.72
07-04-2017,1.063,117.64
06-04-2017,1.0666,118.23
05-04-2017,1.0678,118.49
04-04-2017,1.0651,117.55
03-04-2017,1.0661,118.64
31-03-2017,1.0691,119.55
30-03-2017,1.0737,119.39
29-03-2017,1.0748,119.17
28-03-2017,1.0859,119.84
27-03-2017,1.0889,119.93
24-03-2017,1.0805,120.09
23-03-2017,1.0786,119.36
22-03-2017,1.0807,120.07
21-03-2017,1.0802,121.58
20-03-2017,1.0752,121.19
17-03-2017,1.0737,121.49
16-03-2017,1.0726,121.55
15-03-2017,1.0622,121.77
14-03-2017,1.0631,122.13
13-03-2017,1.0663,122.35
10-03-2017,1.0606,122.42
09-03-2017,1.0551,120.95
08-03-2017,1.0556,120.65
07-03-2017,1.0576,120.61
06-03-2017,1.0592,120.55
03-03-2017,1.0565,120.83
02-03-2017,1.0514,120.24
01-03-2017,1.0533,119.84
28-02-2017,1.0597,118.83
27-02-2017,1.0587,118.87
24-02-2017,1.0609,119.04
23-02-2017,1.0573,119.3
22-02-2017,1.0513,118.79
21-02-2017,1.0537,119.77
20-02-2017,1.0616,120.11
17-02-2017,1.065,120.08
16-02-2017,1.0652,120.95
15-02-2017,1.0555,120.85
14-02-2017,1.0623,120.43
13-02-2017,1.0629,120.9
10-02-2017,1.0629,120.65
